@RELATION hand

@ATTRIBUTE f111 NUMERIC
@ATTRIBUTE f112 NUMERIC
@ATTRIBUTE f113 NUMERIC
@ATTRIBUTE f121 NUMERIC
@ATTRIBUTE f122 NUMERIC
@ATTRIBUTE f123 NUMERIC
@ATTRIBUTE f131 NUMERIC
@ATTRIBUTE f132 NUMERIC
@ATTRIBUTE f133 NUMERIC
@ATTRIBUTE f141 NUMERIC
@ATTRIBUTE f142 NUMERIC
@ATTRIBUTE f143 NUMERIC
@ATTRIBUTE f211 NUMERIC
@ATTRIBUTE f212 NUMERIC
@ATTRIBUTE f213 NUMERIC
@ATTRIBUTE f221 NUMERIC
@ATTRIBUTE f222 NUMERIC
@ATTRIBUTE f223 NUMERIC
@ATTRIBUTE f231 NUMERIC
@ATTRIBUTE f232 NUMERIC
@ATTRIBUTE f233 NUMERIC
@ATTRIBUTE f241 NUMERIC
@ATTRIBUTE f242 NUMERIC
@ATTRIBUTE f243 NUMERIC
@ATTRIBUTE f311 NUMERIC
@ATTRIBUTE f312 NUMERIC
@ATTRIBUTE f313 NUMERIC
@ATTRIBUTE f321 NUMERIC
@ATTRIBUTE f322 NUMERIC
@ATTRIBUTE f323 NUMERIC
@ATTRIBUTE f331 NUMERIC
@ATTRIBUTE f332 NUMERIC
@ATTRIBUTE f333 NUMERIC
@ATTRIBUTE f341 NUMERIC
@ATTRIBUTE f342 NUMERIC
@ATTRIBUTE f343 NUMERIC
@ATTRIBUTE f411 NUMERIC
@ATTRIBUTE f412 NUMERIC
@ATTRIBUTE f413 NUMERIC
@ATTRIBUTE f421 NUMERIC
@ATTRIBUTE f422 NUMERIC
@ATTRIBUTE f423 NUMERIC
@ATTRIBUTE f431 NUMERIC
@ATTRIBUTE f432 NUMERIC
@ATTRIBUTE f433 NUMERIC
@ATTRIBUTE f441 NUMERIC
@ATTRIBUTE f442 NUMERIC
@ATTRIBUTE f443 NUMERIC
@ATTRIBUTE f511 NUMERIC
@ATTRIBUTE f512 NUMERIC
@ATTRIBUTE f513 NUMERIC
@ATTRIBUTE f521 NUMERIC
@ATTRIBUTE f522 NUMERIC
@ATTRIBUTE f523 NUMERIC
@ATTRIBUTE f531 NUMERIC
@ATTRIBUTE f532 NUMERIC
@ATTRIBUTE f533 NUMERIC
@ATTRIBUTE f541 NUMERIC
@ATTRIBUTE f542 NUMERIC
@ATTRIBUTE f543 NUMERIC
@ATTRIBUTE class {open, closed, claw}

@DATA
84.4098, 155.705, 118.89,73.2564, 165.807, 99.4648,57.4063, 182.768, 65.4589,48.78, 194.365, 41.14,91.1246, 190.286, 86.3826,89.907, 207.84, 32.2251,84.1918, 216.592, 0.880902,80.8826, 221.275, -18.5989,106.62, 195.13, 90.8903,114.729, 212.546, 36.3933,116.704, 220.661, -0.390775,117.991, 224.947, -23.2026,122.056, 195.935, 97.9217,137.717, 211.603, 50.3202,146.009, 217.46, 16.1937,151.288, 219.571, -5.91087,137.147, 190.763, 104.39,162.158, 213.615, 75.7009,181.082, 229.393, 64.8236,194.172, 237.337, 55.2642,open
84.3561, 155.541, 118.543,73.2164, 165.724, 99.1522,57.3931, 182.825, 65.2042,48.8036, 194.52, 40.9186,91.135, 190.229, 86.1625,89.9865, 207.94, 32.057,84.3009, 216.762, 0.726943,81.0078, 221.495, -18.7435,106.629, 195.046, 90.7053,114.813, 212.623, 36.2732,116.832, 220.833, -0.487216,118.146, 225.184, -23.2855,122.056, 195.815, 97.7578,137.789, 211.617, 50.2257,146.129, 217.554, 16.1251,151.438, 219.719, -5.96713,137.137, 190.61, 104.226,162.264, 213.366, 75.4657,181.296, 228.867, 64.3866,194.423, 236.585, 54.6932,open
84.3357, 155.434, 118.22,73.1951, 165.681, 98.863,57.3767, 182.896, 64.9715,48.8061, 194.674, 40.7189,91.158, 190.216, 85.9489,90.085, 208.025, 31.8772,84.435, 216.851, 0.541856,81.1627, 221.594, -18.9298,106.643, 195.024, 90.5306,114.906, 212.736, 36.1566,116.976, 221.017, -0.585125,118.321, 225.413, -23.3728,122.059, 195.777, 97.6103,137.867, 211.693, 50.1445,146.264, 217.687, 16.0679,151.611, 219.886, -6.01191,137.13, 190.557, 104.088,162.36, 213.233, 75.2685,181.49, 228.455, 63.987,194.649, 235.887, 54.1223,open
84.3861, 155.295, 117.827,73.2262, 165.605, 98.5145,57.3777, 182.939, 64.6978,48.7951, 194.808, 40.4933,91.2254, 190.2, 85.6926,90.2204, 208.126, 31.664,84.5893, 216.956, 0.325754,81.3237, 221.723, -19.1412,106.694, 195.015, 90.3237,115.04, 212.92, 36.0272,117.167, 221.319, -0.68456,118.548, 225.791, -23.4554,122.094, 195.765, 97.4384,137.987, 211.842, 50.0583,146.462, 217.917, 16.0154,151.86, 220.165, -6.04693,137.159, 190.545, 103.93,162.502, 213.121, 75.0191,181.745, 227.989, 63.4726,194.936, 235.09, 53.413,open
84.4209, 155.227, 117.602,73.2491, 165.576, 98.3172,57.3732, 182.982, 64.5496,48.769, 194.907, 40.3801,91.2667, 190.198, 85.541,90.2889, 208.144, 31.5256,84.6473, 216.912, 0.171801,81.3715, 221.659, -19.2985,106.724, 195.02, 90.2013,115.12, 213.01, 35.9428,117.28, 221.441, -0.759608,118.683, 225.933, -23.525,122.114, 195.772, 97.3376,138.061, 211.941, 50.0077,146.588, 218.066, 15.9868,152.021, 220.342, -6.06409,137.176, 190.555, 103.839,162.592, 213.04, 74.845,181.909, 227.648, 63.1003,195.117, 234.515, 52.9033,open
84.4309, 155.194, 117.492,73.2493, 165.561, 98.2228,57.3525, 183.003, 64.4828,48.7358, 194.956, 40.331,91.2803, 190.195, 85.4646,90.3085, 208.134, 31.4525,84.6475, 216.849, 0.0874028,81.358, 221.573, -19.3864,106.732, 195.022, 90.14,115.154, 213.046, 35.8986,117.332, 221.486, -0.800833,118.747, 225.984, -23.5644,122.116, 195.777, 97.2879,138.094, 211.988, 49.9829,146.65, 218.134, 15.9734,152.103, 220.421, -6.0715,137.176, 190.563, 103.796,162.619, 213.036, 74.7943,181.959, 227.573, 63.0041,195.174, 234.372, 52.7722,open
84.4702, 155.151, 117.369,73.2724, 165.536, 98.1188,57.3417, 183.014, 64.4124,48.7033, 194.995, 40.2825,91.3131, 190.19, 85.382,90.3403, 208.127, 31.3767,84.6497, 216.791, 0.00231314,81.3397, 221.493, -19.4733,106.756, 195.027, 90.0752,115.205, 213.093, 35.8538,117.404, 221.54, -0.842789,118.831, 226.044, -23.6043,122.133, 195.79, 97.2369,138.144, 212.056, 49.962,146.736, 218.231, 15.9669,152.213, 220.534, -6.07022,137.193, 190.584, 103.753,162.667, 213.03, 74.7258,182.039, 227.449, 62.851,195.262, 234.123, 52.5491,open
84.5254, 155.119, 117.274,73.3091, 165.518, 98.0424,57.3437, 183.025, 64.3672,48.686, 195.032, 40.2564,91.3521, 190.193, 85.3224,90.3745, 208.127, 31.3229,84.6531, 216.741, -0.0594478,81.3223, 221.424, -19.5363,106.785, 195.046, 90.033,115.256, 213.14, 35.8272,117.472, 221.579, -0.870354,118.91, 226.079, -23.632,122.155, 195.822, 97.2086,138.19, 212.146, 49.9619,146.81, 218.359, 15.9807,152.307, 220.687, -6.04874,137.216, 190.63, 103.733,162.711, 213.066, 74.6951,182.109, 227.395, 62.7587,195.337, 233.964, 52.4001,open
85.7645, 155.88, 118.105,74.4283, 166.093, 98.8443,58.2614, 183.308, 65.1151,49.4842, 195.13, 40.9557,92.269, 190.839, 85.9609,91.0822, 208.45, 31.8652,85.2268, 216.816, 0.440183,81.8165, 221.354, -19.0571,107.661, 195.852, 90.6373,115.939, 213.711, 36.326,118.049, 221.943, -0.424429,119.429, 226.315, -23.2148,123.027, 196.802, 97.8009,138.909, 212.997, 50.459,147.478, 219.078, 16.4413,152.956, 221.315, -5.60225,138.135, 191.777, 104.346,163.43, 214.266, 75.174,182.712, 228.671, 63.1445,195.885, 235.26, 52.7299,open
86.9021, 156.501, 119.096,75.4481, 166.515, 99.7996,59.0833, 183.415, 66.0071,50.1821, 195.038, 41.796,93.0589, 191.349, 86.7629,91.6589, 208.661, 32.5776,85.6867, 216.805, 1.1162,82.2088, 221.211, -18.3994,108.407, 196.529, 91.4008,116.473, 214.176, 36.989,118.47, 222.228, 0.19257,119.787, 226.487, -22.6229,123.769, 197.658, 98.5471,139.473, 213.736, 51.1071,147.973, 219.687, 17.0494,153.422, 221.832, -5.01061,138.928, 192.808, 105.106,163.993, 215.381, 75.8041,183.133, 229.904, 63.6928,196.239, 236.557, 53.2348,open
88.3199, 156.956, 120.285,76.701, 166.753, 100.977,60.0547, 183.315, 67.1545,50.972, 194.725, 42.909,94.029, 191.699, 87.7579,92.2912, 208.72, 33.4932,86.1239, 216.65, 2.01466,82.5305, 220.929, -17.5082,109.334, 197.063, 92.3292,117.062, 214.505, 37.8046,118.861, 222.374, 0.958237,120.063, 226.514, -21.8854,124.701, 198.39, 99.4297,140.128, 214.343, 51.8614,148.498, 220.124, 17.743,153.879, 222.136, -4.34573,139.927, 193.732, 105.974,164.674, 216.46, 76.5498,183.63, 231.177, 64.389,196.649, 237.921, 53.8835,open
89.4648, 157.327, 121.367,77.6865, 166.885, 102.035,60.765, 183.066, 68.1645,51.4968, 194.234, 43.8759,94.7379, 191.923, 88.61,92.6905, 208.599, 34.2493,86.3563, 216.288, 2.74433,82.6652, 220.424, -16.7913,109.997, 197.474, 93.1112,117.406, 214.648, 38.4589,119.019, 222.294, 1.55703,120.114, 226.292, -21.3171,125.366, 199.004, 100.167,140.523, 214.775, 52.4563,148.765, 220.344, 18.2723,154.081, 222.198, -3.84603,140.655, 194.545, 106.704,165.082, 217.425, 77.1785,183.847, 232.378, 65.0153,196.785, 239.239, 54.4878,open
89.691, 157.383, 121.629,77.8931, 166.923, 102.301,60.938, 183.078, 68.4346,51.655, 194.231, 44.1445,94.919, 191.976, 88.8619,92.8412, 208.641, 34.5001,86.4844, 216.33, 2.99943,82.7787, 220.469, -16.5328,110.171, 197.547, 93.3608,117.542, 214.713, 38.7022,119.122, 222.344, 1.79588,120.199, 226.326, -21.0819,125.539, 199.099, 100.415,140.675, 214.819, 52.6889,148.908, 220.285, 18.4869,154.22, 222.048, -3.63952,140.833, 194.661, 106.953,165.214, 217.702, 77.6058,183.957, 232.876, 65.6952,196.919, 239.845, 55.2754,open
89.7152, 157.397, 121.679,77.9149, 166.934, 102.351,60.9565, 183.084, 68.484,51.6748, 194.234, 44.1917,94.9418, 191.984, 88.9054,92.8608, 208.64, 34.5412,86.5011, 216.325, 3.04008,82.7936, 220.462, -16.4922,110.194, 197.556, 93.4027,117.554, 214.712, 38.7404,119.119, 222.333, 1.83156,120.187, 226.306, -21.0482,125.562, 199.109, 100.456,140.692, 214.798, 52.7213,148.919, 220.214, 18.5101,154.226, 221.936, -3.62054,140.857, 194.673, 106.994,165.225, 217.771, 77.7208,183.957, 233.037, 65.9166,196.929, 240.054, 55.5432,open
89.6588, 157.392, 121.856,77.8807, 166.956, 102.527,60.9638, 183.148, 68.6602,51.7264, 194.325, 44.363,94.9505, 191.992, 89.1066,92.9267, 208.692, 34.7535,86.5928, 216.418, 3.25743,82.8986, 220.587, -16.2709,110.206, 197.544, 93.6189,117.593, 214.73, 38.9722,119.143, 222.37, 2.06687,120.203, 226.338, -20.8139,125.57, 199.076, 100.685,140.737, 214.702, 52.9527,148.967, 219.987, 18.723,154.273, 221.595, -3.41606,140.854, 194.618, 107.232,165.219, 217.909, 78.2337,183.928, 233.475, 66.7967,196.934, 240.675, 56.5991,open
89.6672, 157.378, 121.854,77.8889, 166.954, 102.531,60.9739, 183.166, 68.6729,51.7484, 194.357, 44.3774,94.965, 191.992, 89.1197,92.9449, 208.717, 34.7742,86.6124, 216.461, 3.28201,82.9188, 220.64, -16.244,110.221, 197.54, 93.6349,117.601, 214.748, 38.9953,119.133, 222.4, 2.09175,120.184, 226.37, -20.7891,125.585, 199.066, 100.702,140.748, 214.68, 52.9691,148.965, 219.921, 18.7302,154.263, 221.49, -3.41357,140.869, 194.603, 107.248,165.212, 217.991, 78.3643,183.896, 233.695, 67.0815,196.91, 240.977, 56.9541,open
89.6814, 157.351, 121.854,77.9019, 166.951, 102.544,60.9904, 183.205, 68.7048,51.7877, 194.424, 44.4133,94.9905, 191.983, 89.1409,92.972, 208.747, 34.8073,86.6396, 216.52, 3.32237,82.9458, 220.718, -16.1997,110.249, 197.521, 93.658,117.612, 214.751, 39.0256,119.117, 222.402, 2.12104,120.152, 226.361, -20.7626,125.615, 199.037, 100.725,140.756, 214.633, 52.9868,148.936, 219.819, 18.7306,154.208, 221.34, -3.42243,140.897, 194.563, 107.266,165.208, 218.09, 78.55,183.854, 233.998, 67.498,196.875, 241.416, 57.4832,open
89.6856, 157.339, 121.862,77.9076, 166.964, 102.563,61.004, 183.259, 68.7402,51.8294, 194.507, 44.4506,95.0092, 191.986, 89.1662,92.998, 208.785, 34.8427,86.6694, 216.587, 3.36415,82.9774, 220.802, -16.1543,110.27, 197.515, 93.6861,117.621, 214.752, 39.058,119.099, 222.385, 2.14873,120.12, 226.32, -20.7395,125.636, 199.02, 100.753,140.758, 214.602, 53.0111,148.895, 219.74, 18.7383,154.14, 221.22, -3.4238,140.917, 194.537, 107.292,165.204, 218.19, 78.7492,183.826, 234.283, 67.9331,196.865, 241.812, 58.029,open
89.7557, 157.259, 121.865,77.9735, 166.92, 102.586,61.066, 183.277, 68.7963,51.9036, 194.57, 44.5224,95.0817, 191.955, 89.2213,93.0727, 208.841, 34.9242,86.7468, 216.699, 3.45902,83.0564, 220.95, -16.0522,110.343, 197.476, 93.7491,117.676, 214.775, 39.1418,119.125, 222.426, 2.23533,120.13, 226.362, -20.6535,125.71, 198.969, 100.818,140.81, 214.596, 53.0894,148.912, 219.741, 18.8094,154.134, 221.218, -3.35828,140.99, 194.475, 107.35,165.259, 218.262, 78.9833,183.868, 234.522, 68.3985,196.928, 242.171, 58.6173,open
89.7017, 157.207, 121.846,77.9354, 166.91, 102.58,61.0588, 183.336, 68.8086,51.9334, 194.674, 44.5414,95.0849, 191.931, 89.2437,93.1074, 208.89, 34.9676,86.7981, 216.805, 3.51331,83.117, 221.09, -15.9921,110.355, 197.423, 93.779,117.701, 214.763, 39.1893,119.138, 222.433, 2.2862,120.135, 226.371, -20.6024,125.724, 198.883, 100.851,140.818, 214.493, 53.1242,148.878, 219.574, 18.8253,154.07, 220.996, -3.35282,140.996, 194.357, 107.378,165.291, 218.231, 79.1951,183.923, 234.621, 68.8571,197.026, 242.359, 59.2071,open
89.7091, 157.187, 121.829,77.9459, 166.914, 102.572,61.0776, 183.381, 68.8174,51.9731, 194.748, 44.5553,95.108, 191.938, 89.2567,93.1451, 208.944, 34.9947,86.8441, 216.887, 3.54595,83.168, 221.19, -15.9565,110.379, 197.421, 93.7992,117.722, 214.783, 39.2199,119.141, 222.443, 2.31428,120.127, 226.369, -20.5769,125.747, 198.871, 100.875,140.826, 214.48, 53.151,148.848, 219.525, 18.8381,154.015, 220.916, -3.34774,141.017, 194.335, 107.401,165.318, 218.297, 79.3764,183.96, 234.811, 69.2585,197.098, 242.651, 59.7381,open
89.8966, 157.359, 121.917,78.1278, 167.088, 102.664,61.256, 183.561, 68.9149,52.1653, 194.934, 44.6506,95.2786, 192.128, 89.3604,93.3188, 209.153, 35.1048,87.0193, 217.104, 3.65749,83.3447, 221.411, -15.8443,110.544, 197.622, 93.9104,117.865, 214.984, 39.3335,119.249, 222.608, 2.41923,120.217, 226.497, -20.4788,125.908, 199.081, 100.992,140.96, 214.669, 53.2626,148.939, 219.634, 18.9288,154.079, 220.955, -3.26716,141.179, 194.555, 107.522,165.479, 218.599, 79.6408,184.139, 235.215, 69.7247,197.316, 243.128, 60.3222,open
90.0449, 157.433, 121.947,78.2654, 167.166, 102.704,61.3772, 183.651, 68.9681,52.2824, 195.034, 44.7099,95.4004, 192.223, 89.4097,93.4257, 209.278, 35.164,87.1179, 217.243, 3.72198,83.4387, 221.558, -15.7771,110.661, 197.726, 93.9624,117.96, 215.099, 39.3891,119.324, 222.701, 2.46979,120.281, 226.573, -20.4317,126.025, 199.193, 101.045,141.05, 214.795, 53.3159,149.003, 219.743, 18.9737,154.127, 221.045, -3.22693,141.3, 194.674, 107.571,165.592, 218.763, 79.7517,184.26, 235.419, 69.9186,197.454, 243.363, 60.5655,open
90.0279, 157.391, 121.886,78.2426, 167.171, 102.67,61.3611, 183.732, 68.9712,52.3136, 195.168, 44.7188,95.4115, 192.213, 89.3873,93.4307, 209.335, 35.1629,87.1178, 217.345, 3.7333,83.4351, 221.687, -15.7592,110.682, 197.691, 93.9384,117.964, 215.115, 39.3807,119.303, 222.751, 2.46742,120.243, 226.639, -20.4319,126.051, 199.129, 101.014,141.027, 214.691, 53.2718,148.895, 219.531, 18.8955,153.963, 220.745, -3.32295,141.324, 194.582, 107.527,165.646, 218.698, 79.806,184.359, 235.382, 70.1084,197.593, 243.35, 60.8337,open
89.9525, 157.3, 121.768,78.1724, 167.147, 102.583,61.3071, 183.819, 68.9315,52.2943, 195.328, 44.701,95.3821, 192.18, 89.3385,93.4117, 209.415, 35.149,87.106, 217.498, 3.7366,83.4268, 221.884, -15.7466,110.664, 197.621, 93.894,117.95, 215.145, 39.3689,119.282, 222.853, 2.4704,120.217, 226.784, -20.4218,126.039, 199.018, 100.966,140.998, 214.619, 53.2382,148.823, 219.459, 18.8523,153.86, 220.665, -3.37355,141.306, 194.432, 107.463,165.661, 218.583, 79.8334,184.408, 235.289, 70.242,197.669, 243.282, 61.0262,open
89.9481, 157.218, 121.709,78.1634, 167.103, 102.546,61.2922, 183.84, 68.9306,52.2834, 195.394, 44.7195,95.3877, 192.14, 89.3267,93.4043, 209.453, 35.1619,87.0922, 217.582, 3.76287,83.4083, 221.997, -15.7129,110.677, 197.563, 93.8817,117.946, 215.159, 39.378,119.264, 222.919, 2.48984,120.189, 226.883, -20.3972,126.056, 198.938, 100.947,140.99, 214.578, 53.2281,148.782, 219.43, 18.8364,153.795, 220.639, -3.39451,141.324, 194.33, 107.429,165.686, 218.52, 79.8723,184.451, 235.263, 70.3762,197.729, 243.296, 61.2207,open
89.8404, 157.03, 121.615,78.0438, 167.018, 102.513,61.162, 183.921, 68.9881,52.1807, 195.585, 44.8188,95.3293, 192.032, 89.3276,93.298, 209.505, 35.2156,86.9569, 217.735, 3.84885,83.2518, 222.217, -15.6078,110.645, 197.39, 93.8676,117.861, 215.129, 39.4027,119.129, 222.997, 2.53576,120.02, 227.026, -20.3412,126.044, 198.693, 100.905,140.906, 214.404, 53.193,148.6, 219.285, 18.7842,153.545, 220.5, -3.4615,141.309, 194.015, 107.342,165.708, 218.249, 79.9322,184.54, 235.036, 70.6455,197.869, 243.138, 61.624,open
13.3419, 154.04, 95.5921,-4.22239, 160.346, 79.8011,-30.8941, 168.974, 50.209,-37.2693, 168.101, 25.745,12.6029, 191.368, 65.9221,-5.66655, 224.761, 24.1727,-15.107, 231.567, 1.98075,-21.6124, 216.859, -1.04442,27.0931, 188.633, 57.9498,17.1362, 221.82, 12.9727,8.92462, 230.465, -12.3545,-1.37272, 215.664, -15.1586,52.1501, 169.69, 46.3337,56.3358, 190.759, 6.77684,54.8136, 195.611, -12.6551,44.1959, 186.471, -12.6868,41.2905, 181.641, 52.0398,38.4501, 209.613, 8.69051,32.2408, 216.94, -15.6371,21.0259, 203.323, -17.8624,claw
11.9304, 152.433, 95.2788,-5.67951, 159.003, 79.6471,-32.4857, 168.105, 50.3104,-39.1041, 167.566, 25.8684,11.0244, 190.036, 65.9629,-7.34194, 224.027, 24.807,-16.7832, 231.346, 2.7688,-23.4224, 216.777, -0.498859,25.4352, 187.338, 57.8358,15.3155, 221.066, 13.3575,7.06368, 230.149, -11.8012,-3.32182, 215.47, -14.7643,39.5605, 180.365, 51.734,36.5155, 208.823, 8.75775,30.2328, 216.536, -15.4338,18.949, 203.023, -17.789,50.3368, 168.44, 45.8203,54.385, 190.1, 6.64182,52.9041, 195.493, -12.6455,42.2817, 186.433, -12.8787,claw
11.921, 152.427, 95.2786,-5.68861, 158.997, 79.647,-32.4948, 168.102, 50.3107,-39.1142, 167.564, 25.8689,11.0145, 190.03, 65.964,-7.35167, 224.023, 24.8103,-16.7926, 231.345, 2.77275,-23.4324, 216.777, -0.495951,25.425, 187.333, 57.8362,15.3051, 221.062, 13.36,7.0534, 230.147, -11.7981,-3.33256, 215.469, -14.7619,50.3259, 168.434, 45.8193,54.3734, 190.097, 6.64198,52.8923, 195.491, -12.6449,42.2698, 186.431, -12.8788,39.55, 180.359, 51.7337,36.5045, 208.819, 8.75903,30.2219, 216.534, -15.4319,18.9378, 203.021, -17.7876,claw
10.3134, 151.983, 95.5209,-7.11795, 158.573, 79.6989,-33.7469, 167.772, 50.187,-40.4403, 167.316, 25.7408,9.36818, 189.529, 66.1342,-8.88948, 223.596, 25.0559,-18.2014, 231.125, 3.01766,-24.9329, 216.643, -0.355596,23.7526, 186.799, 57.9713,13.7557, 220.586, 13.5918,5.6701, 229.875, -11.5429,-4.77292, 215.299, -14.6036,37.8522, 179.797, 51.843,34.911, 208.325, 8.98491,28.7822, 216.251, -15.1454,17.4796, 202.835, -17.5691,48.5975, 167.847, 45.922,52.6085, 189.558, 6.79824,51.1446, 195.113, -12.4517,40.5164, 186.086, -12.7543,claw
7.48536, 150.758, 95.4149,-9.70648, 157.508, 79.3994,-36.0412, 167.066, 49.6968,-42.7353, 166.935, 25.2057,6.5275, 188.498, 66.2778,-11.5729, 222.91, 25.4708,-20.7149, 230.754, 3.45437,-27.4792, 216.355, -0.145657,20.9242, 185.839, 58.1129,11.0865, 220, 14.0456,3.18221, 229.62, -11.0207,-7.2612, 215.121, -14.2993,45.8051, 166.998, 45.9653,49.8877, 189.124, 7.11896,48.5143, 195.037, -12.0467,37.898, 186.026, -12.5722,35.0389, 178.895, 51.9538,32.1578, 207.746, 9.32942,26.0966, 215.89, -14.731,14.8185, 202.499, -17.2796,claw
7.03753, 150.746, 95.4745,-10.1171, 157.514, 79.4267,-36.4144, 167.112, 49.6962,-43.1253, 167.002, 25.2057,6.0842, 188.464, 66.3084,-11.9748, 222.885, 25.5067,-21.0794, 230.775, 3.48782,-27.8668, 216.397, -0.1338,20.4758, 185.792, 58.1389,10.6678, 219.943, 14.0706,2.79368, 229.585, -10.9971,-7.66351, 215.104, -14.2852,45.3421, 166.929, 45.9944,49.4207, 189.063, 7.15911,48.0476, 195.023, -11.9968,37.4274, 186.021, -12.5447,34.5844, 178.836, 51.9786,31.7144, 207.668, 9.34689,25.665, 215.815, -14.7122,14.3797, 202.436, -17.2554,claw
6.30298, 151.014, 95.6373,-10.7815, 157.744, 79.4987,-37.0556, 167.315, 49.7113,-43.8963, 167.189, 25.2437,5.28399, 188.568, 66.2626,-12.7624, 222.843, 25.3727,-21.8124, 230.755, 3.32702,-28.654, 216.412, -0.290846,19.6525, 185.844, 58.0693,9.85795, 219.836, 13.9259,2.04954, 229.487, -11.1481,-8.43223, 215.049, -14.406,33.7418, 178.849, 51.9099,30.8366, 207.5, 9.18931,24.8037, 215.616, -14.8797,13.5035, 202.263, -17.3782,44.479, 166.905, 45.9636,48.4643, 188.93, 7.07523,47.0492, 194.945, -12.065,36.4326, 185.954, -12.6086,claw
6.01114, 151.193, 95.7144,-11.0423, 157.883, 79.5263,-37.3186, 167.414, 49.712,-44.2329, 167.281, 25.2609,4.92118, 188.671, 66.2455,-13.148, 222.874, 25.3282,-22.1732, 230.805, 3.27308,-29.032, 216.478, -0.351388,19.279, 185.937, 58.0372,9.43269, 219.839, 13.8538,1.62091, 229.468, -11.2193,-8.85593, 215.033, -14.444,44.1003, 166.983, 45.942,48.0202, 188.985, 7.04744,46.5858, 195.058, -12.0777,35.978, 186.066, -12.6383,33.3638, 178.936, 51.8742,30.441, 207.533, 9.14908,24.4427, 215.691, -14.9177,13.1394, 202.36, -17.4385,claw
5.6373, 151.325, 95.8007,-11.3673, 157.991, 79.5517,-37.6436, 167.529, 49.7159,-44.6781, 167.431, 25.2876,4.49321, 188.738, 66.251,-13.5223, 222.953, 25.3714,-22.4585, 231.007, 3.32823,-29.3576, 216.735, -0.340457,18.8348, 185.984, 58.021,8.94851, 219.816, 13.8113,1.13608, 229.444, -11.2646,-9.35643, 215.024, -14.4745,43.6309, 167.001, 45.9196,47.5321, 189.074, 7.10626,46.134, 195.349, -11.9662,35.53, 186.387, -12.627,32.907, 178.968, 51.8462,29.9798, 207.553, 9.15221,24.0217, 215.81, -14.8992,12.6992, 202.524, -17.4726,claw
5.24707, 151.396, 95.8748,-11.7011, 158.04, 79.558,-37.9759, 167.597, 49.7008,-45.1599, 167.563, 25.2935,4.02781, 188.757, 66.2634,-13.992, 222.962, 25.4131,-22.8814, 231.089, 3.37671,-29.8098, 216.851, -0.316725,18.3517, 185.993, 58.0061,8.43187, 219.807, 13.8247,0.639069, 229.495, -11.2277,-9.86388, 215.105, -14.4438,43.1253, 166.996, 45.882,47.0025, 189.154, 7.16305,45.6521, 195.639, -11.8582,35.0479, 186.711, -12.638,32.4118, 178.97, 51.8119,29.4542, 207.542, 9.14424,23.5212, 215.864, -14.8861,12.1931, 202.608, -17.4748,claw
4.83281, 151.433, 95.9283,-12.0441, 158.032, 79.5194,-38.3057, 167.579, 49.6181,-45.645, 167.605, 25.2336,3.53856, 188.732, 66.2412,-14.4923, 222.897, 25.3949,-23.3415, 231.073, 3.35712,-30.2927, 216.862, -0.354045,17.8483, 185.958, 57.9628,7.90591, 219.734, 13.7934,0.144808, 229.474, -11.2471,-10.3677, 215.112, -14.4776,42.6089, 166.948, 45.8318,46.4728, 189.157, 7.18765,45.1735, 195.807, -11.7821,34.5803, 186.907, -12.6409,31.9004, 178.929, 51.7569,28.9798, 207.562, 9.20059,23.1509, 216.133, -14.8098,11.7834, 202.962, -17.5838,claw
4.40532, 151.421, 95.9597,-12.383, 157.963, 79.4378,-38.6349, 167.509, 49.4909,-46.157, 167.623, 25.146,3.03093, 188.672, 66.2159,-15.0072, 222.826, 25.4005,-23.8093, 231.075, 3.37187,-30.781, 216.896, -0.365551,17.3266, 185.893, 57.9144,7.36351, 219.648, 13.7702,-0.357828, 229.452, -11.2651,-10.8851, 215.121, -14.531,42.0758, 166.88, 45.7664,45.9497, 189.178, 7.23615,44.7394, 196.046, -11.6774,34.1477, 187.189, -12.675,31.3711, 178.863, 51.6929,28.4521, 207.547, 9.22839,22.6882, 216.308, -14.7549,11.2966, 203.202, -17.6569,claw
3.88497, 151.474, 96.0392,-12.8154, 157.964, 79.4078,-39.0495, 167.51, 49.4131,-46.732, 167.707, 25.1063,2.45748, 188.677, 66.2377,-15.566, 222.81, 25.4301,-24.316, 231.114, 3.40188,-31.3025, 216.96, -0.357183,16.7455, 185.893, 57.9249,6.82082, 219.645, 13.8177,-0.817847, 229.544, -11.2107,-11.3602, 215.257, -14.5366,41.4917, 166.873, 45.7799,45.4326, 189.265, 7.38373,44.3613, 196.372, -11.4751,33.7639, 187.571, -12.6569,30.787, 178.86, 51.6991,27.9097, 207.569, 9.30296,22.2378, 216.484, -14.6711,10.8244, 203.438, -17.6943,claw
